t[s],p1[Pa],p2[Pa],mobA[kg],immA[kg],dissA[kg],sealA[kg],mobB[kg],immB[kg],dissB[kg],sealB[kg],M_C[m],sealTot[kg]
2.640000e+05,1.163170e+05,1.109792e+05, 4.984632e-04, 0.000000e+00, 1.108495e-03, 2.771544e-05, 7.612877e-08, 0.000000e+00, 5.039598e-04, 1.589989e-06, 4.966771e-01, 6.773385e-05
2.643000e+05,1.163169e+05,1.109792e+05, 4.982276e-04, 0.000000e+00, 1.108830e-03, 2.771725e-05, 7.612876e-08, 0.000000e+00, 5.038864e-04, 1.588668e-06, 4.962525e-01, 6.773920e-05
2.646000e+05,1.163167e+05,1.109792e+05, 4.979889e-04, 0.000000e+00, 1.109170e-03, 2.771903e-05, 7.612874e-08, 0.000000e+00, 5.038132e-04, 1.587354e-06, 4.958327e-01, 6.774454e-05
2.649000e+05,1.163165e+05,1.109792e+05, 4.977469e-04, 0.000000e+00, 1.109516e-03, 2.772078e-05, 7.612873e-08, 0.000000e+00, 5.037401e-04, 1.586045e-06, 4.954163e-01, 6.774987e-05
2.652000e+05,1.163163e+05,1.109792e+05, 4.975013e-04, 0.000000e+00, 1.109867e-03, 2.772251e-05, 7.612872e-08, 0.000000e+00, 5.036672e-04, 1.584742e-06, 4.950042e-01, 6.775521e-05
2.655000e+05,1.163161e+05,1.109792e+05, 4.972521e-04, 0.000000e+00, 1.110223e-03, 2.772422e-05, 7.612871e-08, 0.000000e+00, 5.035944e-04, 1.583444e-06, 4.945971e-01, 6.776054e-05
2.658000e+05,1.163160e+05,1.109792e+05, 4.969995e-04, 0.000000e+00, 1.110585e-03, 2.772590e-05, 7.612869e-08, 0.000000e+00, 5.035218e-04, 1.582152e-06, 4.941941e-01, 6.776586e-05
2.661000e+05,1.163158e+05,1.109792e+05, 4.967435e-04, 0.000000e+00, 1.110953e-03, 2.772756e-05, 7.612868e-08, 0.000000e+00, 5.034494e-04, 1.580865e-06, 4.937959e-01, 6.777118e-05
2.664000e+05,1.163156e+05,1.109792e+05, 4.964842e-04, 0.000000e+00, 1.111325e-03, 2.772918e-05, 7.612867e-08, 0.000000e+00, 5.033772e-04, 1.579583e-06, 4.934022e-01, 6.777649e-05
2.667000e+05,1.163155e+05,1.109792e+05, 4.962215e-04, 0.000000e+00, 1.111702e-03, 2.773078e-05, 7.612866e-08, 0.000000e+00, 5.033054e-04, 1.578307e-06, 4.930128e-01, 6.778178e-05
2.670000e+05,1.163153e+05,1.109792e+05, 4.959555e-04, 0.000000e+00, 1.112085e-03, 2.773235e-05, 7.612865e-08, 0.000000e+00, 5.032338e-04, 1.577036e-06, 4.926285e-01, 6.778707e-05
2.673000e+05,1.163151e+05,1.109792e+05, 4.956858e-04, 0.000000e+00, 1.112473e-03, 2.773390e-05, 7.612864e-08, 0.000000e+00, 5.031624e-04, 1.575769e-06, 4.922479e-01, 6.779236e-05
2.676000e+05,1.163150e+05,1.109792e+05, 4.954122e-04, 0.000000e+00, 1.112867e-03, 2.773543e-05, 7.612863e-08, 0.000000e+00, 5.030911e-04, 1.574508e-06, 4.918706e-01, 6.779765e-05
2.679000e+05,1.163149e+05,1.109792e+05, 4.951351e-04, 0.000000e+00, 1.113266e-03, 2.773691e-05, 7.612862e-08, 0.000000e+00, 5.030202e-04, 1.573251e-06, 4.914941e-01, 6.780292e-05
2.682000e+05,1.163147e+05,1.109792e+05, 4.948543e-04, 0.000000e+00, 1.113671e-03, 2.773838e-05, 7.612861e-08, 0.000000e+00, 5.029497e-04, 1.571999e-06, 4.911169e-01, 6.780819e-05
2.685000e+05,1.163146e+05,1.109792e+05, 4.945701e-04, 0.000000e+00, 1.114080e-03, 2.773981e-05, 7.612860e-08, 0.000000e+00, 5.028795e-04, 1.570752e-06, 4.907391e-01, 6.781345e-05
2.688000e+05,1.163144e+05,1.109792e+05, 4.942824e-04, 0.000000e+00, 1.114495e-03, 2.774122e-05, 7.612859e-08, 0.000000e+00, 5.028094e-04, 1.569510e-06, 4.903612e-01, 6.781870e-05
2.691000e+05,1.163143e+05,1.109792e+05, 4.939913e-04, 0.000000e+00, 1.114915e-03, 2.774260e-05, 7.612858e-08, 0.000000e+00, 5.027397e-04, 1.568272e-06, 4.899839e-01, 6.782395e-05
2.694000e+05,1.163141e+05,1.109792e+05, 4.936964e-04, 0.000000e+00, 1.115340e-03, 2.774396e-05, 7.612857e-08, 0.000000e+00, 5.026703e-04, 1.567039e-06, 4.896075e-01, 6.782920e-05
2.697000e+05,1.163140e+05,1.109792e+05, 4.933979e-04, 0.000000e+00, 1.115771e-03, 2.774528e-05, 7.612856e-08, 0.000000e+00, 5.026014e-04, 1.565810e-06, 4.892327e-01, 6.783443e-05
2.700000e+05,1.163139e+05,1.109792e+05, 4.930960e-04, 0.000000e+00, 1.116206e-03, 2.774658e-05, 7.612855e-08, 0.000000e+00, 5.025327e-04, 1.564585e-06, 4.888602e-01, 6.783966e-05
2.703000e+05,1.163137e+05,1.109792e+05, 4.927906e-04, 0.000000e+00, 1.116647e-03, 2.774786e-05, 7.612854e-08, 0.000000e+00, 5.024643e-04, 1.563365e-06, 4.884915e-01, 6.784489e-05
2.706000e+05,1.163136e+05,1.109792e+05, 4.924817e-04, 0.000000e+00, 1.117092e-03, 2.774910e-05, 7.612853e-08, 0.000000e+00, 5.023962e-04, 1.562148e-06, 4.881249e-01, 6.785010e-05
2.709000e+05,1.163135e+05,1.109792e+05, 4.921692e-04, 0.000000e+00, 1.117543e-03, 2.775031e-05, 7.612852e-08, 0.000000e+00, 5.023283e-04, 1.560936e-06, 4.877599e-01, 6.785531e-05
2.712000e+05,1.163134e+05,1.109792e+05, 4.918532e-04, 0.000000e+00, 1.117998e-03, 2.775150e-05, 7.612851e-08, 0.000000e+00, 5.022608e-04, 1.559728e-06, 4.873957e-01, 6.786052e-05
2.715000e+05,1.163132e+05,1.109792e+05, 4.915333e-04, 0.000000e+00, 1.118459e-03, 2.775266e-05, 7.612850e-08, 0.000000e+00, 5.021937e-04, 1.558524e-06, 4.870323e-01, 6.786571e-05
2.718000e+05,1.163131e+05,1.109792e+05, 4.912100e-04, 0.000000e+00, 1.118925e-03, 2.775380e-05, 7.612849e-08, 0.000000e+00, 5.021268e-04, 1.557324e-06, 4.866695e-01, 6.787091e-05
2.721000e+05,1.163130e+05,1.109792e+05, 4.908839e-04, 0.000000e+00, 1.119394e-03, 2.775491e-05, 7.612848e-08, 0.000000e+00, 5.020601e-04, 1.556127e-06, 4.863141e-01, 6.787609e-05
2.724000e+05,1.163129e+05,1.109792e+05, 4.905533e-04, 0.000000e+00, 1.119870e-03, 2.775598e-05, 7.612847e-08, 0.000000e+00, 5.019941e-04, 1.554935e-06, 4.859561e-01, 6.788126e-05
2.727000e+05,1.163128e+05,1.109792e+05, 4.902193e-04, 0.000000e+00, 1.120351e-03, 2.775703e-05, 7.612846e-08, 0.000000e+00, 5.019282e-04, 1.553746e-06, 4.856009e-01, 6.788642e-05
2.730000e+05,1.163127e+05,1.109792e+05, 4.898817e-04, 0.000000e+00, 1.120836e-03, 2.775804e-05, 7.612845e-08, 0.000000e+00, 5.018626e-04, 1.552561e-06, 4.852489e-01, 6.789158e-05
2.733000e+05,1.163126e+05,1.109792e+05, 4.895406e-04, 0.000000e+00, 1.121327e-03, 2.775904e-05, 7.612845e-08, 0.000000e+00, 5.017973e-04, 1.551380e-06, 4.849003e-01, 6.789674e-05
2.736000e+05,1.163125e+05,1.109792e+05, 4.891953e-04, 0.000000e+00, 1.121823e-03, 2.776000e-05, 7.612844e-08, 0.000000e+00, 5.017321e-04, 1.550202e-06, 4.845551e-01, 6.790189e-05
2.739000e+05,1.163123e+05,1.109792e+05, 4.888464e-04, 0.000000e+00, 1.122324e-03, 2.776094e-05, 7.612843e-08, 0.000000e+00, 5.016671e-04, 1.549028e-06, 4.842147e-01, 6.790703e-05
2.742000e+05,1.163122e+05,1.109792e+05, 4.884938e-04, 0.000000e+00, 1.122830e-03, 2.776184e-05, 7.612842e-08, 0.000000e+00, 5.016024e-04, 1.547858e-06, 4.838791e-01, 6.791217e-05
2.745000e+05,1.163121e+05,1.109792e+05, 4.881377e-04, 0.000000e+00, 1.123340e-03, 2.776272e-05, 7.612841e-08, 0.000000e+00, 5.015379e-04, 1.546691e-06, 4.835474e-01, 6.791730e-05
2.748000e+05,1.163120e+05,1.109792e+05, 4.877779e-04, 0.000000e+00, 1.123856e-03, 2.776358e-05, 7.612840e-08, 0.000000e+00, 5.014736e-04, 1.545527e-06, 4.832193e-01, 6.792242e-05
2.751000e+05,1.163119e+05,1.109792e+05, 4.874150e-04, 0.000000e+00, 1.124376e-03, 2.776440e-05, 7.612840e-08, 0.000000e+00, 5.014095e-04, 1.544367e-06, 4.828936e-01, 6.792754e-05
2.754000e+05,1.163118e+05,1.109792e+05, 4.870479e-04, 0.000000e+00, 1.124902e-03, 2.776520e-05, 7.612839e-08, 0.000000e+00, 5.013455e-04, 1.543210e-06, 4.825704e-01, 6.793265e-05
2.757000e+05,1.163117e+05,1.109792e+05, 4.866772e-04, 0.000000e+00, 1.125432e-03, 2.776595e-05, 7.612838e-08, 0.000000e+00, 5.012819e-04, 1.542056e-06, 4.822496e-01, 6.793775e-05
2.760000e+05,1.163116e+05,1.109792e+05, 4.863026e-04, 0.000000e+00, 1.125968e-03, 2.776668e-05, 7.612837e-08, 0.000000e+00, 5.012186e-04, 1.540906e-06, 4.819317e-01, 6.794283e-05
2.763000e+05,1.163116e+05,1.109792e+05, 4.859240e-04, 0.000000e+00, 1.126509e-03, 2.776738e-05, 7.612837e-08, 0.000000e+00, 5.011558e-04, 1.539760e-06, 4.816176e-01, 6.794791e-05
2.766000e+05,1.163115e+05,1.109792e+05, 4.855418e-04, 0.000000e+00, 1.127055e-03, 2.776805e-05, 7.612836e-08, 0.000000e+00, 5.010932e-04, 1.538617e-06, 4.813064e-01, 6.795299e-05
2.769000e+05,1.163114e+05,1.109792e+05, 4.851558e-04, 0.000000e+00, 1.127605e-03, 2.776870e-05, 7.612835e-08, 0.000000e+00, 5.010308e-04, 1.537477e-06, 4.809998e-01, 6.795805e-05
2.772000e+05,1.163113e+05,1.109792e+05, 4.847667e-04, 0.000000e+00, 1.128160e-03, 2.776932e-05, 7.612834e-08, 0.000000e+00, 5.009686e-04, 1.536340e-06, 4.806967e-01, 6.796311e-05
2.775000e+05,1.163112e+05,1.109792e+05, 4.843731e-04, 0.000000e+00, 1.128721e-03, 2.776990e-05, 7.612833e-08, 0.000000e+00, 5.009066e-04, 1.535206e-06, 4.803976e-01, 6.796817e-05
2.778000e+05,1.163111e+05,1.109792e+05, 4.839758e-04, 0.000000e+00, 1.129286e-03, 2.777046e-05, 7.612833e-08, 0.000000e+00, 5.008448e-04, 1.534076e-06, 4.801032e-01, 6.797321e-05
2.781000e+05,1.163110e+05,1.109792e+05, 4.835748e-04, 0.000000e+00, 1.129857e-03, 2.777100e-05, 7.612832e-08, 0.000000e+00, 5.007831e-04, 1.532950e-06, 4.798135e-01, 6.797825e-05
2.784000e+05,1.163109e+05,1.109792e+05, 4.831699e-04, 0.000000e+00, 1.130432e-03, 2.777149e-05, 7.612831e-08, 0.000000e+00, 5.007216e-04, 1.531826e-06, 4.795275e-01, 6.798328e-05
2.787000e+05,1.163108e+05,1.109792e+05, 4.827611e-04, 0.000000e+00, 1.131013e-03, 2.777196e-05, 7.612830e-08, 0.000000e+00, 5.006602e-04, 1.530706e-06, 4.792445e-01, 6.798830e-05
2.790000e+05,1.163108e+05,1.109792e+05, 4.823493e-04, 0.000000e+00, 1.131597e-03, 2.777241e-05, 7.612830e-08, 0.000000e+00, 5.005991e-04, 1.529589e-06, 4.789637e-01, 6.799331e-05
2.793000e+05,1.163107e+05,1.109792e+05, 4.819328e-04, 0.000000e+00, 1.132188e-03, 2.777282e-05, 7.612829e-08, 0.000000e+00, 5.005380e-04, 1.528475e-06, 4.786849e-01, 6.799832e-05
2.796000e+05,1.163106e+05,1.109792e+05, 4.815124e-04, 0.000000e+00, 1.132784e-03, 2.777321e-05, 7.612828e-08, 0.000000e+00, 5.004771e-04, 1.527364e-06, 4.784099e-01, 6.800332e-05
2.799000e+05,1.163105e+05,1.109792e+05, 4.810883e-04, 0.000000e+00, 1.133384e-03, 2.777356e-05, 7.612828e-08, 0.000000e+00, 5.004164e-04, 1.526257e-06, 4.781370e-01, 6.800831e-05
2.802000e+05,1.163105e+05,1.109792e+05, 4.806602e-04, 0.000000e+00, 1.133990e-03, 2.777389e-05, 7.612827e-08, 0.000000e+00, 5.003557e-04, 1.525153e-06, 4.778660e-01, 6.801329e-05
2.805000e+05,1.163104e+05,1.109792e+05, 4.802281e-04, 0.000000e+00, 1.134601e-03, 2.777418e-05, 7.612826e-08, 0.000000e+00, 5.002952e-04, 1.524052e-06, 4.775970e-01, 6.801826e-05
2.808000e+05,1.163103e+05,1.109792e+05, 4.797919e-04, 0.000000e+00, 1.135217e-03, 2.777444e-05, 7.612826e-08, 0.000000e+00, 5.002348e-04, 1.522955e-06, 4.773292e-01, 6.802322e-05
2.811000e+05,1.163102e+05,1.109792e+05, 4.793525e-04, 0.000000e+00, 1.135837e-03, 2.777468e-05, 7.612825e-08, 0.000000e+00, 5.001746e-04, 1.521861e-06, 4.770628e-01, 6.802817e-05
2.814000e+05,1.163101e+05,1.109792e+05, 4.789080e-04, 0.000000e+00, 1.136464e-03, 2.777488e-05, 7.612824e-08, 0.000000e+00, 5.001143e-04, 1.520770e-06, 4.767974e-01, 6.803312e-05
2.817000e+05,1.163101e+05,1.109792e+05, 4.784592e-04, 0.000000e+00, 1.137096e-03, 2.777504e-05, 7.612824e-08, 0.000000e+00, 5.000542e-04, 1.519683e-06, 4.765336e-01, 6.803805e-05
2.820000e+05,1.163100e+05,1.109792e+05, 4.780062e-04, 0.000000e+00, 1.137734e-03, 2.777518e-05, 7.612823e-08, 0.000000e+00, 4.999942e-04, 1.518599e-06, 4.762728e-01, 6.804297e-05
2.823000e+05,1.163099e+05,1.109792e+05, 4.775489e-04, 0.000000e+00, 1.138377e-03, 2.777528e-05, 7.612822e-08, 0.000000e+00, 4.999342e-04, 1.517519e-06, 4.760154e-01, 6.804788e-05
2.826000e+05,1.163099e+05,1.109792e+05, 4.770870e-04, 0.000000e+00, 1.139026e-03, 2.777535e-05, 7.612822e-08, 0.000000e+00, 4.998742e-04, 1.516441e-06, 4.757609e-01, 6.805278e-05
2.829000e+05,1.163098e+05,1.109792e+05, 4.766206e-04, 0.000000e+00, 1.139680e-03, 2.777538e-05, 7.612821e-08, 0.000000e+00, 4.998144e-04, 1.515368e-06, 4.755086e-01, 6.805767e-05
2.832000e+05,1.163097e+05,1.109792e+05, 4.761505e-04, 0.000000e+00, 1.140339e-03, 2.777539e-05, 7.612821e-08, 0.000000e+00, 4.997546e-04, 1.514297e-06, 4.752590e-01, 6.806255e-05
2.835000e+05,1.163097e+05,1.109792e+05, 4.756747e-04, 0.000000e+00, 1.141006e-03, 2.777535e-05, 7.612820e-08, 0.000000e+00, 4.996947e-04, 1.513230e-06, 4.750106e-01, 6.806742e-05
2.838000e+05,1.163096e+05,1.109792e+05, 4.751941e-04, 0.000000e+00, 1.141678e-03, 2.777528e-05, 7.612819e-08, 0.000000e+00, 4.996349e-04, 1.512167e-06, 4.747634e-01, 6.807228e-05
2.841000e+05,1.163095e+05,1.109792e+05, 4.747086e-04, 0.000000e+00, 1.142357e-03, 2.777517e-05, 7.612819e-08, 0.000000e+00, 4.995751e-04, 1.511107e-06, 4.745173e-01, 6.807712e-05
2.844000e+05,1.163095e+05,1.109792e+05, 4.742176e-04, 0.000000e+00, 1.143042e-03, 2.777502e-05, 7.612818e-08, 0.000000e+00, 4.995152e-04, 1.510051e-06, 4.742725e-01, 6.808195e-05
2.847000e+05,1.163094e+05,1.109792e+05, 4.737211e-04, 0.000000e+00, 1.143734e-03, 2.777483e-05, 7.612818e-08, 0.000000e+00, 4.994553e-04, 1.508998e-06, 4.740301e-01, 6.808676e-05
2.850000e+05,1.163093e+05,1.109792e+05, 4.732203e-04, 0.000000e+00, 1.144432e-03, 2.777460e-05, 7.612817e-08, 0.000000e+00, 4.993954e-04, 1.507948e-06, 4.737897e-01, 6.809156e-05
2.853000e+05,1.163093e+05,1.109792e+05, 4.727130e-04, 0.000000e+00, 1.145138e-03, 2.777433e-05, 7.612817e-08, 0.000000e+00, 4.993353e-04, 1.506902e-06, 4.735509e-01, 6.809634e-05
2.856000e+05,1.163092e+05,1.109792e+05, 4.721998e-04, 0.000000e+00, 1.145851e-03, 2.777402e-05, 7.612816e-08, 0.000000e+00, 4.992752e-04, 1.505859e-06, 4.733133e-01, 6.810111e-05
2.859000e+05,1.163091e+05,1.109792e+05, 4.716809e-04, 0.000000e+00, 1.146571e-03, 2.777366e-05, 7.612816e-08, 0.000000e+00, 4.992150e-04, 1.504820e-06, 4.730768e-01, 6.810586e-05
2.862000e+05,1.163091e+05,1.109792e+05, 4.711558e-04, 0.000000e+00, 1.147299e-03, 2.777326e-05, 7.612815e-08, 0.000000e+00, 4.991546e-04, 1.503784e-06, 4.728414e-01, 6.811060e-05
2.865000e+05,1.163090e+05,1.109792e+05, 4.706247e-04, 0.000000e+00, 1.148034e-03, 2.777281e-05, 7.612815e-08, 0.000000e+00, 4.990942e-04, 1.502751e-06, 4.726070e-01, 6.811531e-05
2.868000e+05,1.163089e+05,1.109792e+05, 4.700874e-04, 0.000000e+00, 1.148777e-03, 2.777231e-05, 7.612815e-08, 0.000000e+00, 4.990336e-04, 1.501721e-06, 4.723736e-01, 6.812001e-05
2.871000e+05,1.163089e+05,1.109792e+05, 4.695452e-04, 0.000000e+00, 1.149527e-03, 2.777178e-05, 7.612814e-08, 0.000000e+00, 4.989729e-04, 1.500694e-06, 4.721416e-01, 6.812469e-05
2.874000e+05,1.163088e+05,1.109792e+05, 4.689953e-04, 0.000000e+00, 1.150285e-03, 2.777119e-05, 7.612814e-08, 0.000000e+00, 4.989120e-04, 1.499671e-06, 4.719105e-01, 6.812936e-05
2.877000e+05,1.163088e+05,1.109792e+05, 4.684388e-04, 0.000000e+00, 1.151052e-03, 2.777056e-05, 7.612813e-08, 0.000000e+00, 4.988510e-04, 1.498651e-06, 4.716806e-01, 6.813400e-05
2.880000e+05,1.163087e+05,1.109792e+05, 4.678756e-04, 0.000000e+00, 1.151827e-03, 2.776987e-05, 7.612813e-08, 0.000000e+00, 4.987897e-04, 1.497634e-06, 4.714523e-01, 6.813863e-05
2.883000e+05,1.163087e+05,1.109792e+05, 4.673058e-04, 0.000000e+00, 1.152610e-03, 2.776914e-05, 7.612813e-08, 0.000000e+00, 4.987283e-04, 1.496620e-06, 4.712317e-01, 6.814323e-05
2.886000e+05,1.163086e+05,1.109792e+05, 4.667290e-04, 0.000000e+00, 1.153402e-03, 2.776835e-05, 7.612813e-08, 0.000000e+00, 4.986667e-04, 1.495609e-06, 4.710149e-01, 6.814781e-05
2.889000e+05,1.163085e+05,1.109792e+05, 4.661468e-04, 0.000000e+00, 1.154201e-03, 2.776752e-05, 7.612812e-08, 0.000000e+00, 4.986049e-04, 1.494602e-06, 4.707996e-01, 6.815238e-05
2.892000e+05,1.163085e+05,1.109792e+05, 4.655564e-04, 0.000000e+00, 1.155010e-03, 2.776664e-05, 7.612812e-08, 0.000000e+00, 4.985429e-04, 1.493598e-06, 4.705856e-01, 6.815692e-05
2.895000e+05,1.163084e+05,1.109791e+05, 4.649583e-04, 0.000000e+00, 1.155828e-03, 2.776569e-05, 7.612812e-08, 0.000000e+00, 4.984806e-04, 1.492597e-06, 4.703730e-01, 6.816144e-05
2.898000e+05,1.163084e+05,1.109791e+05, 4.643527e-04, 0.000000e+00, 1.156655e-03, 2.776470e-05, 7.612812e-08, 0.000000e+00, 4.984180e-04, 1.491600e-06, 4.701625e-01, 6.816594e-05
2.901000e+05,1.163083e+05,1.109791e+05, 4.637397e-04, 0.000000e+00, 1.157492e-03, 2.776365e-05, 7.612811e-08, 0.000000e+00, 4.983552e-04, 1.490607e-06, 4.699547e-01, 6.817041e-05
2.904000e+05,1.163083e+05,1.109791e+05, 4.631192e-04, 0.000000e+00, 1.158338e-03, 2.776254e-05, 7.612811e-08, 0.000000e+00, 4.982921e-04, 1.489617e-06, 4.697497e-01, 6.817486e-05
2.907000e+05,1.163082e+05,1.109791e+05, 4.624909e-04, 0.000000e+00, 1.159193e-03, 2.776137e-05, 7.612811e-08, 0.000000e+00, 4.982288e-04, 1.488630e-06, 4.695480e-01, 6.817929e-05
2.910000e+05,1.163081e+05,1.109791e+05, 4.618565e-04, 0.000000e+00, 1.160057e-03, 2.776016e-05, 7.612811e-08, 0.000000e+00, 4.981652e-04, 1.487647e-06, 4.693502e-01, 6.818369e-05
2.913000e+05,1.163081e+05,1.109791e+05, 4.612119e-04, 0.000000e+00, 1.160933e-03, 2.775887e-05, 7.612811e-08, 0.000000e+00, 4.981012e-04, 1.486667e-06, 4.691550e-01, 6.818806e-05
2.916000e+05,1.163080e+05,1.109791e+05, 4.605586e-04, 0.000000e+00, 1.161819e-03, 2.775753e-05, 7.612811e-08, 0.000000e+00, 4.980368e-04, 1.485691e-06, 4.689625e-01, 6.819241e-05
2.919000e+05,1.163080e+05,1.109791e+05, 4.598960e-04, 0.000000e+00, 1.162717e-03, 2.775611e-05, 7.612811e-08, 0.000000e+00, 4.979720e-04, 1.484719e-06, 4.687722e-01, 6.819673e-05
2.922000e+05,1.163079e+05,1.109791e+05, 4.592237e-04, 0.000000e+00, 1.163627e-03, 2.775462e-05, 7.612811e-08, 0.000000e+00, 4.979068e-04, 1.483750e-06, 4.685841e-01, 6.820102e-05
2.925000e+05,1.163079e+05,1.109791e+05, 4.585415e-04, 0.000000e+00, 1.164549e-03, 2.775306e-05, 7.612811e-08, 0.000000e+00, 4.978412e-04, 1.482785e-06, 4.683980e-01, 6.820528e-05
2.928000e+05,1.163078e+05,1.109791e+05, 4.578519e-04, 0.000000e+00, 1.165481e-03, 2.775144e-05, 7.612811e-08, 0.000000e+00, 4.977751e-04, 1.481823e-06, 4.682152e-01, 6.820951e-05
2.931000e+05,1.163078e+05,1.109791e+05, 4.571500e-04, 0.000000e+00, 1.166428e-03, 2.774972e-05, 7.612811e-08, 0.000000e+00, 4.977085e-04, 1.480865e-06, 4.680341e-01, 6.821370e-05
2.934000e+05,1.163077e+05,1.109791e+05, 4.564365e-04, 0.000000e+00, 1.167389e-03, 2.774791e-05, 7.612811e-08, 0.000000e+00, 4.976414e-04, 1.479911e-06, 4.678558e-01, 6.821785e-05
2.937000e+05,1.163077e+05,1.109791e+05, 4.557118e-04, 0.000000e+00, 1.168365e-03, 2.774603e-05, 7.612811e-08, 0.000000e+00, 4.975736e-04, 1.478960e-06, 4.676806e-01, 6.822196e-05
2.940000e+05,1.163076e+05,1.109791e+05, 4.549753e-04, 0.000000e+00, 1.169355e-03, 2.774405e-05, 7.612811e-08, 0.000000e+00, 4.975053e-04, 1.478013e-06, 4.675089e-01, 6.822604e-05
2.943000e+05,1.163075e+05,1.109791e+05, 4.542267e-04, 0.000000e+00, 1.170359e-03, 2.774198e-05, 7.612812e-08, 0.000000e+00, 4.974363e-04, 1.477070e-06, 4.673408e-01, 6.823008e-05
2.946000e+05,1.163075e+05,1.109791e+05, 4.534676e-04, 0.000000e+00, 1.171378e-03, 2.773983e-05, 7.612812e-08, 0.000000e+00, 4.973668e-04, 1.476131e-06, 4.671772e-01, 6.823408e-05
2.949000e+05,1.163074e+05,1.109791e+05, 4.526947e-04, 0.000000e+00, 1.172414e-03, 2.773758e-05, 7.612812e-08, 0.000000e+00, 4.972965e-04, 1.475195e-06, 4.670180e-01, 6.823805e-05
2.952000e+05,1.163074e+05,1.109791e+05, 4.519072e-04, 0.000000e+00, 1.173467e-03, 2.773523e-05, 7.612813e-08, 0.000000e+00, 4.972254e-04, 1.474264e-06, 4.668634e-01, 6.824197e-05
2.955000e+05,1.163073e+05,1.109791e+05, 4.511058e-04, 0.000000e+00, 1.174539e-03, 2.773277e-05, 7.612813e-08, 0.000000e+00, 4.971535e-04, 1.473336e-06, 4.667132e-01, 6.824585e-05
2.958000e+05,1.163073e+05,1.109791e+05, 4.502897e-04, 0.000000e+00, 1.175628e-03, 2.773020e-05, 7.612814e-08, 0.000000e+00, 4.970809e-04, 1.472410e-06, 4.665679e-01, 6.824969e-05
2.961000e+05,1.163072e+05,1.109791e+05, 4.494584e-04, 0.000000e+00, 1.176737e-03, 2.772752e-05, 7.612814e-08, 0.000000e+00, 4.970073e-04, 1.471485e-06, 4.664284e-01, 6.825347e-05
2.964000e+05,1.163072e+05,1.109791e+05, 4.486130e-04, 0.000000e+00, 1.177863e-03, 2.772473e-05, 7.612815e-08, 0.000000e+00, 4.969330e-04, 1.470564e-06, 4.662957e-01, 6.825721e-05
2.967000e+05,1.163071e+05,1.109791e+05, 4.477481e-04, 0.000000e+00, 1.179014e-03, 2.772180e-05, 7.612816e-08, 0.000000e+00, 4.968574e-04, 1.469652e-06, 4.661701e-01, 6.826091e-05
2.970000e+05,1.163071e+05,1.109791e+05, 4.468633e-04, 0.000000e+00, 1.180189e-03, 2.771873e-05, 7.612816e-08, 0.000000e+00, 4.967807e-04, 1.468734e-06, 4.660509e-01, 6.826454e-05
2.973000e+05,1.163070e+05,1.109791e+05, 4.459585e-04, 0.000000e+00, 1.181389e-03, 2.771551e-05, 7.612817e-08, 0.000000e+00, 4.967028e-04, 1.467816e-06, 4.659391e-01, 6.826811e-05
2.976000e+05,1.163070e+05,1.109791e+05, 4.450332e-04, 0.000000e+00, 1.182615e-03, 2.771214e-05, 7.612818e-08, 0.000000e+00, 4.966236e-04, 1.466901e-06, 4.658353e-01, 6.827162e-05
2.979000e+05,1.163069e+05,1.109791e+05, 4.440845e-04, 0.000000e+00, 1.183870e-03, 2.770860e-05, 7.612819e-08, 0.000000e+00, 4.965430e-04, 1.465986e-06, 4.657402e-01, 6.827506e-05
2.982000e+05,1.163068e+05,1.109791e+05, 4.431150e-04, 0.000000e+00, 1.185152e-03, 2.770488e-05, 7.612820e-08, 0.000000e+00, 4.964609e-04, 1.465072e-06, 4.656563e-01, 6.827843e-05
2.985000e+05,1.163068e+05,1.109791e+05, 4.421160e-04, 0.000000e+00, 1.186470e-03, 2.770097e-05, 7.612822e-08, 0.000000e+00, 4.963771e-04, 1.464158e-06, 4.655803e-01, 6.828174e-05
2.988000e+05,1.163067e+05,1.109791e+05, 4.410889e-04, 0.000000e+00, 1.187824e-03, 2.769686e-05, 7.612823e-08, 0.000000e+00, 4.962915e-04, 1.463244e-06, 4.655142e-01, 6.828496e-05
2.991000e+05,1.163067e+05,1.109791e+05, 4.400327e-04, 0.000000e+00, 1.189214e-03, 2.769253e-05, 7.612824e-08, 0.000000e+00, 4.962041e-04, 1.462329e-06, 4.654590e-01, 6.828810e-05
2.994000e+05,1.163066e+05,1.109791e+05, 4.389460e-04, 0.000000e+00, 1.190643e-03, 2.768797e-05, 7.612826e-08, 0.000000e+00, 4.961147e-04, 1.461414e-06, 4.654155e-01, 6.829115e-05
2.997000e+05,1.163065e+05,1.109791e+05, 4.378314e-04, 0.000000e+00, 1.192109e-03, 2.768320e-05, 7.612827e-08, 0.000000e+00, 4.960233e-04, 1.460499e-06, 4.653864e-01, 6.829412e-05
3.000000e+05,1.163065e+05,1.109791e+05, 4.366791e-04, 0.000000e+00, 1.193622e-03, 2.767816e-05, 7.612829e-08, 0.000000e+00, 4.959296e-04, 1.459582e-06, 4.653712e-01, 6.829699e-05
3.003000e+05,1.163064e+05,1.109791e+05, 4.354898e-04, 0.000000e+00, 1.195181e-03, 2.767285e-05, 7.612830e-08, 0.000000e+00, 4.958335e-04, 1.458664e-06, 4.653700e-01, 6.829975e-05
